0.00026; 300.099
0.00052; 300.099
0.00078; 300.099
0.00104; 300.1
0.0013; 300.1
0.00156; 300.101
0.00182; 300.102
0.00208; 300.103
0.00234; 300.104
0.0026; 300.105
0.00286; 300.106
0.00312; 300.108
0.00338; 300.11
0.00364; 300.111
0.0039; 300.114
0.00416; 300.116
0.00442; 300.118
0.00468; 300.121
0.00494; 300.124
0.0052; 300.127
0.00546; 300.13
0.00572; 300.133
0.00598; 300.137
0.00624; 300.14
0.0065; 300.144
0.00676; 300.148
0.00702; 300.153
0.00728; 300.157
0.00754; 300.162
0.0078; 300.167
0.00806; 300.173
0.00832; 300.178
0.00858; 300.184
0.00884; 300.19
0.0091; 300.196
0.00936; 300.203
0.00962; 300.21
0.00988; 300.217
0.01014; 300.224
0.0104; 300.232
0.01066; 300.24
0.01092; 300.248
0.01118; 300.257
0.01144; 300.266
0.0117; 300.275
0.01196; 300.285
0.01222; 300.295
0.01248; 300.305
0.01274; 300.316
0.013; 300.327
0.01326; 300.339
0.01352; 300.351
0.01378; 300.364
0.01404; 300.377
0.0143; 300.39
0.01456; 300.404
0.01482; 300.418
0.01508; 300.433
0.01534; 300.449
0.0156; 300.465
0.01586; 300.481
0.01612; 300.498
0.01638; 300.516
0.01664; 300.535
0.0169; 300.553
0.01716; 300.573
0.01742; 300.593
0.01768; 300.614
0.01794; 300.636
0.0182; 300.658
0.01846; 300.682
0.01872; 300.705
0.01898; 300.73
0.01924; 300.756
0.0195; 300.782
0.01976; 300.809
0.02002; 300.837
0.02028; 300.866
0.02054; 300.896
0.0208; 300.927
0.02106; 300.959
0.02132; 300.992
0.02158; 301.026
0.02184; 301.062
0.0221; 301.098
0.02236; 301.135
0.02262; 301.174
0.02288; 301.214
0.02314; 301.255
0.0234; 301.297
0.02366; 301.341
0.02392; 301.386
0.02418; 301.432
0.02444; 301.48
0.0247; 301.529
0.02496; 301.58
0.02522; 301.633
0.02548; 301.687
0.02574; 301.742
0.026; 301.8
0.02626; 301.859
0.02652; 301.92
0.02678; 301.983
0.02704; 302.047
0.0273; 302.114
0.02756; 302.182
0.02782; 302.253
0.02808; 302.326
0.02834; 302.4
0.0286; 302.477
0.02886; 302.557
0.02912; 302.638
0.02938; 302.722
0.02964; 302.809
0.0299; 302.898
0.03016; 302.989
0.03042; 303.083
0.03068; 303.18
0.03094; 303.28
0.0312; 303.382
0.03146; 303.487
0.03172; 303.595
0.03198; 303.707
0.03224; 303.821
0.0325; 303.939
0.03276; 304.06
0.03302; 304.184
0.03328; 304.312
0.03354; 304.443
0.0338; 304.578
0.03406; 304.717
0.03432; 304.859
0.03458; 305.005
0.03484; 305.155
0.0351; 305.309
0.03536; 305.468
0.03562; 305.63
0.03588; 305.797
0.03614; 305.969
0.0364; 306.145
0.03666; 306.325
0.03692; 306.511
0.03718; 306.701
0.03744; 306.896
0.0377; 307.097
0.03796; 307.302
0.03822; 307.513
0.03848; 307.729
0.03874; 307.951
0.039; 308.178
0.03926; 308.412
0.03952; 308.651
0.03978; 308.896
0.04004; 309.147
0.0403; 309.405
0.04056; 309.669
0.04082; 309.94
0.04108; 310.217
0.04134; 310.501
0.0416; 310.793
0.04186; 311.091
0.04212; 311.397
0.04238; 311.71
0.04264; 312.03
0.0429; 312.359
0.04316; 312.695
0.04342; 313.039
0.04368; 313.392
0.04394; 313.753
0.0442; 314.122
0.04446; 314.5
0.04472; 314.887
0.04498; 315.283
0.04524; 315.688
0.0455; 316.102
0.04576; 316.526
0.04602; 316.96
0.04628; 317.404
0.04654; 317.857
0.0468; 318.321
0.04706; 318.796
0.04732; 319.281
0.04758; 319.777
0.04784; 320.284
0.0481; 320.802
0.04836; 321.331
0.04862; 321.872
0.04888; 322.425
0.04914; 322.99
0.0494; 323.567
0.04966; 324.157
0.04992; 324.759
0.05018; 325.375
0.05044; 326.003
0.0507; 326.644
0.05096; 327.299
0.05122; 327.968
0.05148; 328.65
0.05174; 329.347
0.052; 330.058
0.05226; 330.784
0.05252; 331.525
0.05278; 332.28
0.05304; 333.051
0.0533; 333.838
0.05356; 334.64
0.05382; 335.458
0.05408; 336.293
0.05434; 337.144
0.0546; 338.011
0.05486; 338.896
0.05512; 339.798
0.05538; 340.717
0.05564; 341.654
0.0559; 342.609
0.05616; 343.582
0.05642; 344.574
0.05668; 345.584
0.05694; 346.613
0.0572; 347.662
0.05746; 348.73
0.05772; 349.817
0.05798; 350.924
0.05824; 352.052
0.0585; 353.2
0.05876; 354.369
0.05902; 355.559
0.05928; 356.77
0.05954; 358.002
0.0598; 359.257
0.06006; 360.533
0.06032; 361.831
0.06058; 363.152
0.06084; 364.496
0.0611; 365.863
0.06136; 367.253
0.06162; 368.667
0.06188; 370.104
0.06214; 371.566
0.0624; 373.051
0.06266; 374.562
0.06292; 376.097
0.06318; 377.657
0.06344; 379.242
0.0637; 380.854
0.06396; 382.49
0.06422; 384.153
0.06448; 385.843
0.06474; 387.559
0.065; 389.301
0.06526; 391.071
0.06552; 392.868
0.06578; 394.692
0.06604; 396.544
0.0663; 398.425
0.06656; 400.333
0.06682; 402.27
0.06708; 404.236
0.06734; 406.23
0.0676; 408.254
0.06786; 410.307
0.06812; 412.389
0.06838; 414.501
0.06864; 416.644
0.0689; 418.816
0.06916; 421.019
0.06942; 423.252
0.06968; 425.517
0.06994; 427.812
0.0702; 430.138
0.07046; 432.496
0.07072; 434.886
0.07098; 437.307
0.07124; 439.76
0.0715; 442.245
0.07176; 444.762
0.07202; 447.312
0.07228; 449.894
0.07254; 452.509
0.0728; 455.157
0.07306; 457.837
0.07332; 460.551
0.07358; 463.299
0.07384; 466.079
0.0741; 468.893
0.07436; 471.741
0.07462; 474.622
0.07488; 477.538
0.07514; 480.487
0.0754; 483.47
0.07566; 486.488
0.07592; 489.539
0.07618; 492.625
0.07644; 495.746
0.0767; 498.9
0.07696; 502.089
0.07722; 505.313
0.07748; 508.571
0.07774; 511.864
0.078; 515.192
0.07826; 518.554
0.07852; 521.95
0.07878; 525.382
0.07904; 528.848
0.0793; 532.349
0.07956; 535.884
0.07982; 539.454
0.08008; 543.059
0.08034; 546.698
0.0806; 550.372
0.08086; 554.08
0.08112; 557.823
0.08138; 561.6
0.08164; 565.411
0.0819; 569.257
0.08216; 573.137
0.08242; 577.05
0.08268; 580.998
0.08294; 584.979
