0.00026; 358.443
0.00052; 358.443
0.00078; 358.443
0.00104; 358.443
0.0013; 358.443
0.00156; 358.443
0.00182; 358.443
0.00208; 358.443
0.00234; 358.443
0.0026; 358.443
0.00286; 358.443
0.00312; 358.443
0.00338; 358.443
0.00364; 358.443
0.0039; 358.443
0.00416; 358.442
0.00442; 358.442
0.00468; 358.442
0.00494; 358.442
0.0052; 358.442
0.00546; 358.442
0.00572; 358.442
0.00598; 358.442
0.00624; 358.442
0.0065; 358.442
0.00676; 358.442
0.00702; 358.442
0.00728; 358.442
0.00754; 358.441
0.0078; 358.441
0.00806; 358.441
0.00832; 358.441
0.00858; 358.441
0.00884; 358.441
0.0091; 358.441
0.00936; 358.441
0.00962; 358.441
0.00988; 358.441
0.01014; 358.441
0.0104; 358.441
0.01066; 358.441
0.01092; 358.441
0.01118; 358.441
0.01144; 358.44
0.0117; 358.44
0.01196; 358.44
0.01222; 358.44
0.01248; 358.44
0.01274; 358.44
0.013; 358.44
0.01326; 358.44
0.01352; 358.44
0.01378; 358.44
0.01404; 358.44
0.0143; 358.44
0.01456; 358.44
0.01482; 358.44
0.01508; 358.44
0.01534; 358.439
0.0156; 358.439
0.01586; 358.439
0.01612; 358.439
0.01638; 358.439
0.01664; 358.439
0.0169; 358.439
0.01716; 358.439
0.01742; 358.439
0.01768; 358.439
0.01794; 358.439
0.0182; 358.439
0.01846; 358.439
0.01872; 358.439
0.01898; 358.439
0.01924; 358.439
0.0195; 358.439
0.01976; 358.439
0.02002; 358.438
0.02028; 358.438
0.02054; 358.438
0.0208; 358.438
0.02106; 358.438
0.02132; 358.438
0.02158; 358.438
0.02184; 358.438
0.0221; 358.438
0.02236; 358.438
0.02262; 358.438
0.02288; 358.438
0.02314; 358.438
0.0234; 358.438
0.02366; 358.438
0.02392; 358.438
0.02418; 358.438
0.02444; 358.438
0.0247; 358.438
0.02496; 358.438
0.02522; 358.438
0.02548; 358.438
0.02574; 358.438
0.026; 358.438
0.02626; 358.438
0.02652; 358.438
0.02678; 358.437
0.02704; 358.437
0.0273; 358.437
0.02756; 358.437
0.02782; 358.437
0.02808; 358.437
0.02834; 358.437
0.0286; 358.437
0.02886; 358.437
0.02912; 358.437
0.02938; 358.437
0.02964; 358.437
0.0299; 358.437
0.03016; 358.437
0.03042; 358.437
0.03068; 358.437
0.03094; 358.437
0.0312; 358.437
0.03146; 358.437
0.03172; 358.437
0.03198; 358.437
0.03224; 358.437
0.0325; 358.437
0.03276; 358.437
0.03302; 358.437
0.03328; 358.437
0.03354; 358.437
0.0338; 358.437
0.03406; 358.437
0.03432; 358.437
0.03458; 358.437
0.03484; 358.437
0.0351; 358.437
0.03536; 358.437
0.03562; 358.437
0.03588; 358.437
0.03614; 358.437
0.0364; 358.437
0.03666; 358.437
0.03692; 358.437
0.03718; 358.437
0.03744; 358.437
0.0377; 358.437
0.03796; 358.437
0.03822; 358.437
0.03848; 358.437
0.03874; 358.437
0.039; 358.437
0.03926; 358.437
0.03952; 358.437
0.03978; 358.437
0.04004; 358.437
0.0403; 358.437
0.04056; 358.437
0.04082; 358.437
0.04108; 358.437
0.04134; 358.437
0.0416; 358.437
0.04186; 358.437
0.04212; 358.437
0.04238; 358.437
0.04264; 358.437
0.0429; 358.437
0.04316; 358.437
0.04342; 358.437
0.04368; 358.437
0.04394; 358.437
0.0442; 358.437
0.04446; 358.437
0.04472; 358.437
0.04498; 358.437
0.04524; 358.437
0.0455; 358.437
0.04576; 358.437
0.04602; 358.437
0.04628; 358.437
0.04654; 358.437
0.0468; 358.437
0.04706; 358.437
0.04732; 358.437
0.04758; 358.437
0.04784; 358.437
